u_1,u_2,u_3
-0.008087631388724804,0.06615804795853707,-0.059909567153243644
-0.029424992929897715,0.00630573454610477,-0.24837067101157545
-0.022417693883533988,0.029942417465468038,0.09681587573097175
0.018989530720868925,-0.042165748771363205,0.23507036201916404
-0.026735265982880306,0.03844704353599917,0.12709096374298715
0.00020122766756484252,0.006951493882022908,0.23017607174575877
-0.37863574345033646,-0.22506719616065085,-0.14123684473010062
-0.4304289679275151,-0.07091428743680404,-0.09106864727933557
0.47497685847413545,-0.2725880048276316,-0.1968317634134511
0.49900561308393915,-0.0993228919351274,-0.11626208489353683
0.24542813938109684,-0.3932879146793352,-0.19795607576385219
0.05938455303990006,-0.27672988272003257,-0.0985845181188678
0.08030748502548206,-0.07796307712336294,-0.12039839948066892
0.03573174880348073,-0.05712642628256808,-0.25568731252406923
-0.4013978543749711,0.24170775450048518,-0.1285444067589367
-0.4287124379581294,0.07951660111474666,-0.0957877113430803
-0.27042646829652817,0.4844407380650576,-0.24595560167412994
-0.11609737963028152,0.5013409089918968,-0.14279961440635586
0.24977442100164776,0.41004436602181726,-0.22029341071580089
0.0555045000596694,0.2514667583250108,-0.10368922699371032
-0.12949738072205327,-0.083294060103722,0.08745663490989034
-0.18093086667690556,-0.03762823919918286,0.023762516220046086
-0.19393524220197828,-0.2433031315675162,0.38643596172456457
-0.05999046576563373,-0.055430975363279456,0.38183068265038533
0.12472365254160346,-0.07314369903285951,0.20635286921350066
0.06459181086214646,-0.05383578906319098,0.33982516726956774
0.11991165501811359,0.17200576862613678,0.0989060907088869
0.027604412730050057,0.15486280862490445,0.02315556341215072
0.1055068456002148,0.07787864252321124,0.18625493112519811
0.05981980892138063,0.053492000815620694,0.3181983382091555
-0.18102102892014862,0.039256636367790275,0.025369851510139933
-0.12830410713368934,0.08307141919203347,0.08796256052593812
0.5005137345904539,0.10407893468569633,-0.11742453576692378
0.484472204495371,0.27597497431921475,-0.20833507420014685
0.20056609379985102,-0.049828449038712676,0.03149227645647485
0.13208884751927866,-0.06828690819620711,0.09473814977144498
0.20503697855265585,0.051661440420045494,0.033703126839646616
0.1460325123324362,0.08266936027953346,0.10304088881618174
-0.12065105994084739,-0.4851031087840231,-0.14120756693095682
-0.27265636853611463,-0.4927147536021755,-0.23835961454746937
-0.043858829177573215,-0.17449506391676972,0.02845336798470063
-0.12440988334805073,-0.25304180542238336,0.16897970816170862
0.027593227564006315,-0.1579589590020628,0.021709901378603104
0.12563688869939527,-0.17079512507313604,0.0864880044648242
-0.04641807394277648,0.185730710314568,0.03314079833649957
-0.12138287097701148,0.23070680278136732,0.14349183112671654
